 7113093.750128 1.123E-28 3.453E-07.04780.048  128.39770.73-.007500       b      0       X      0                P  9O 10     q6766534928 7 4 1 2    17.0   21.0
 7213093.831255 1.375E-26 2.202E-02.04830.048  149.18710.74-.007500       b      0       X      0                P 10Q  9     d68675349271512 1 2    19.0   19.0
 7213095.398605 1.598E-26 2.531E-02.05050.052  123.98090.76-.007878       b      0       X      0                P  9P  9     d68774549271613 6 6    17.0   19.0
 7313095.604824 2.867E-27 2.393E-02.05020.052  125.39350.79-.007930       b      0       X      0                P  9Q  8     d65774549271613 6 6   102.0  102.0
 7313097.167933 3.316E-27 2.803E-02.04970.049  102.23610.74-.007300       b      0       X      0                P  8P  8     d65665349271512 1 2    90.0  102.0
 7213097.343491 1.408E-26 2.210E-02.05020.052  122.03600.79-.007930       b      0       X      0                P  9Q  8     d68774549271613 6 6    17.0   17.0
 7213098.812479 1.619E-26 2.582E-02.04970.049   99.55210.74-.007300       b      0       X      0                P  8P  8     d68675349271512 1 2    15.0   17.0
 7113098.848248 8.414E-24 2.696E-02.05170.054   81.58050.79-.007620       b      0       X      0                P  7P  7     d68774549311613 6 6    13.0   15.0
 7313099.125851 2.866E-27 2.401E-02.04970.049  100.27820.73-.007000       b      0       X      0                P  8Q  7     d65665349271512 1 2    90.0   90.0
 7313100.586734 3.284E-27 2.875E-02.05170.054   79.92010.79-.007620       b      0       X      0                P  7P  7     d65774549271613 6 6    78.0   90.0
 7213100.769527 1.403E-26 2.217E-02.04970.049   97.59500.73-.007000       b      0       X      0                P  8Q  7     d68675349271512 1 2    15.0   15.0
 7113100.821753 7.100E-24 2.254E-02.05220.053   79.60700.76-.007770       b      0       X      0                P  7Q  6     d68774549311613 6 6    13.0   13.0
 7113100.864135 1.140E-28 3.619E-07.04910.049   79.56460.74-.007300       b      0       X      0                P  7O  8     q6766534928 7 4 1 2    13.0   17.0
 7213102.139244 1.599E-26 2.649E-02.05170.054   77.83530.79-.007620       b      0       X      0                P  7P  7     d68774549271613 6 6    13.0   15.0
 7313102.558745 2.779E-27 2.411E-02.05220.053   77.94810.76-.007770       b      0       X      0                P  7Q  6     d65774549271613 6 6    78.0   78.0
 7313103.915972 3.158E-27 2.973E-02.05170.051   60.39170.73-.007100       b      0       X      0                P  6P  6     d65665349271512 1 2    66.0   78.0
 7213104.109765 1.357E-26 2.227E-02.05220.053   75.86480.76-.007770       b      0       X      0                P  7Q  6     d68774549271613 6 6    13.0   13.0
 7213105.378877 1.533E-26 2.738E-02.05170.051   58.83130.73-.007100       b      0       X      0                P  6P  6     d68675349271512 1 2    11.0   13.0
 7113105.616873 7.564E-24 2.923E-02.05390.056   44.21170.77-.007120       b      0       X      0                P  5P  5     d68774549311613 6 6     9.0   11.0
 7113105.752884 1.140E-29 3.461E-07.05630.055   16.25290.71-.005100       b      0       X      0                N  3O  2     q6766534928 7 4 1 2     1.0    5.0
 7313105.904248 2.600E-27 2.425E-02.05170.051   58.40340.74-.007100       b      0       X      0                P  6Q  5     d65665349271512 1 2    66.0   66.0
 7313107.155608 2.936E-27 3.116E-02.05390.056   43.65170.77-.007120       b      0       X      0                P  5P  5     d65774549271613 6 6    54.0   66.0
 7213107.364897 1.266E-26 2.240E-02.05170.051   56.84520.74-.007100       b      0       X      0                P  6Q  5     d68675349271512 1 2    11.0   11.0
 7113107.604614 1.023E-28 3.916E-07.05070.051   42.22400.73-.007100       b      0       X      0                P  5O  6     q6766534928 7 4 1 2     9.0   13.0
 7113107.628467 5.968E-24 2.284E-02.05420.056   42.20010.77-.007232       b      0       X      0                P  5Q  4     d68774549311613 6 6     9.0    9.0
 7213108.531342 1.422E-26 2.869E-02.05390.056   42.54070.77-.007120       b      0       X      0                P  5P  5     d68774549271613 6 6     9.0   11.0
 7313109.163781 2.326E-27 2.446E-02.05420.056   41.64350.77-.007232       b      0       X      0                P  5Q  4     d65774549271613 6 6    54.0   54.0
 7313110.305593 2.617E-27 3.339E-02.05440.053   29.70060.72-.006450       b      0       X      0                P  4P  4     d65665349271512 1 2    42.0   54.0
 7213110.536246 1.132E-26 2.262E-02.05420.056   40.53580.77-.007232       b      0       X      0                P  5Q  4     d68774549271613 6 6     9.0    9.0
 7213111.596591 1.265E-26 3.073E-02.05440.053   28.96440.72-.006450       b      0       X      0                P  4P  4     d68675349271512 1 2     7.0    9.0
 7113112.015870 5.715E-24 3.509E-02.05640.059   18.33720.74-.006100       b      0       X      0                P  3P  3     d68774549311613 6 6     5.0    7.0
 7313112.340442 1.961E-27 2.478E-02.05440.053   27.66580.70-.005600       b      0       X      0                P  4Q  3     d65665349271512 1 2    42.0   42.0
 7313113.365865 2.210E-27 3.741E-02.05640.059   18.53920.74-.006100       b      0       X      0                P  3P  3     d65774549271613 6 6    30.0   42.0
 7213113.626699 9.532E-27 2.294E-02.05440.053   26.93430.70-.005600       b      0       X      0                P  4Q  3     d68675349271512 1 2     7.0    7.0
 7113113.965438 7.650E-29 4.654E-07.05300.053   16.38760.72-.006450       b      0       X      0                P  3O  4     q6766534928 7 4 1 2     5.0    9.0
 7113114.100187 3.884E-24 2.361E-02.05760.057   16.25290.82-.005661       b      0       X      0                P  3Q  2     d68774549311613 6 6     5.0    5.0
 7213114.574565 1.066E-26 3.441E-02.05640.059   18.10260.74-.006100       b      0       X      0                P  3P  3     d68774549271613 6 6     5.0    7.0
 7313115.442488 1.513E-27 2.536E-02.05760.057   16.46250.82-.005661       b      0       X      0                P  3Q  2     d65774549271613 6 6    30.0   30.0
 7313116.336352 1.725E-27 4.674E-02.05850.056   10.16770.71-.005100       b      0       X      0                P  2P  2     d65665349271512 1 2    18.0   30.0
 7213116.643943 7.359E-27 2.352E-02.05760.057   16.03330.82-.005661       b      0       X      0                P  3Q  2     d68774549271613 6 6     5.0    5.0
 7213117.465197 8.323E-27 4.306E-02.05850.056    9.95600.71-.005100       b      0       X      0                P  2P  2     d68675349271512 1 2     3.0    5.0
 7113118.044663 3.063E-24 8.776E-02.06020.059    3.96110.79-.004124       b      0       X      0                P  1P  1     d68774549311613 6 6     1.0    3.0
 7313118.501775 9.990E-28 2.680E-02.05850.056    8.00220.72-.005200       b      0       X      0                P  2Q  1     d65665349271512 1 2    18.0   18.0
 7313119.216966 1.182E-27 9.356E-02.06020.059    4.58650.79-.004124       b      0       X      0                P  1P  1     d65774549271613 6 6     6.0   18.0
 7213119.617582 4.874E-27 2.496E-02.05850.056    7.80360.72-.005200       b      0       X      0                P  2Q  1     d68675349271512 1 2     3.0    3.0
 7113119.921454 3.590E-29 1.020E-06.05630.055    2.08430.71-.005100       b      0       X      0                P  1O  2     q6766534928 7 4 1 2     1.0    5.0
 7213120.268403 5.695E-27 8.612E-02.06020.059    4.52470.79-.004124       b      0       X      0                P  1P  1     d68774549271613 6 6     1.0    3.0
 7113126.391965 1.530E-24 8.778E-03.06200.059    3.96110.80-.003031       b      0       X      0                R  1R  1     d68774549311613 6 6     5.0    3.0
 7313126.504014 7.728E-28 1.996E-02.05850.056    0.00000.72-.005200       b      0       X      0                R  0Q  1     d65665349271512 1 2    18.0   18.0
 7313127.318543 5.902E-28 9.354E-03.06200.059    4.58650.80-.003031       b      0       X      0                R  1R  1     d65774549271613 6 6    30.0   18.0
 7213127.421184 3.665E-27 1.809E-02.05850.056    0.00000.72-.005200       b      0       X      0                R  0Q  1     d68675349271512 1 2     3.0    3.0
 7213128.152496 2.845E-27 8.615E-03.06200.059    4.52470.80-.003031       b      0       X      0                R  1R  1     d68774549271613 6 6     5.0    3.0
 7113128.268756 3.561E-24 2.025E-02.05790.057    2.08430.81-.004384       b      0       X      0                R  1Q  2     d68774549311613 6 6     5.0    5.0
 7313129.203195 1.362E-27 2.140E-02.05790.057    2.70180.81-.004384       b      0       X      0                R  1Q  2     d65774549271613 6 6    30.0   30.0
 7313129.838576 1.148E-27 1.336E-02.05440.053   10.16770.70-.005400       b      0       X      0                R  2R  2     d65665349271512 1 2    42.0   30.0
 7213130.044540 6.508E-27 1.953E-02.05790.057    2.63270.81-.004384       b      0       X      0                R  1Q  2     d68774549271613 6 6     5.0    5.0
 7113130.353051 4.090E-30 2.303E-08.05860.057    0.00000.72-.005200       b      0       X      0                R  1S  0     q6766534928 7 4 1 2     5.0    1.0
 7213130.604968 5.539E-27 1.231E-02.05440.053    9.95600.70-.005400       b      0       X      0                R  2R  2     d68675349271512 1 2     7.0    5.0
 7113131.491406 4.275E-24 1.462E-02.05540.054   18.33720.82-.004264       b      0       X      0                R  3R  3     d68774549311613 6 6     9.0    7.0
 7313131.765024 1.906E-27 2.198E-02.05440.053    8.24120.70-.005600       b      0       X      0                R  2Q  3     d65665349271512 1 2    42.0   42.0
 7313132.268130 1.654E-27 1.560E-02.05540.054   18.53920.82-.004264       b      0       X      0                R  3R  3     d65774549271613 6 6    54.0   42.0
 7213132.536303 9.137E-27 2.011E-02.05440.053    8.02470.70-.005600       b      0       X      0                R  2Q  3     d68675349271512 1 2     7.0    7.0
 7213132.969441 7.984E-27 1.436E-02.05540.054   18.10260.82-.004264       b      0       X      0                R  3R  3     d68774549271613 6 6     9.0    7.0
 7113133.440974 6.198E-24 2.101E-02.05440.054   16.38760.81-.005254       b      0       X      0                R  3Q  4     d68774549311613 6 6     9.0    9.0
 7113133.575723 5.120E-29 1.734E-07.05630.055   16.25290.71-.005100       b      0       X      0                R  3S  2     q6766534928 7 4 1 2     9.0    5.0
 7313134.221284 2.386E-27 2.229E-02.05440.054   16.58600.81-.005254       b      0       X      0                R  3Q  4     d65774549271613 6 6    54.0   54.0
 7313134.607048 2.088E-27 1.701E-02.05170.051   29.70060.74-.006000       b      0       X      0                R  4R  4     d65665349271512 1 2    66.0   54.0
 7213134.926009 1.147E-26 2.044E-02.05440.054   16.14610.81-.005254       b      0       X      0                R  3Q  4     d68774549271613 6 6     9.0    9.0
 7213135.245766 1.010E-26 1.567E-02.05170.051   28.96440.74-.006000       b      0       X      0                R  4R  4     d68675349271512 1 2    11.0    9.0
 7113136.217035 6.277E-24 1.687E-02.05210.052   44.21170.83-.005616       b      0       X      0                R  5R  5     d68774549311613 6 6    13.0   11.0
 7313136.580137 2.787E-27 2.250E-02.05170.051   27.72760.74-.007100       b      0       X      0                R  4Q  5     d65665349271512 1 2    66.0   66.0
 7313136.855162 2.438E-27 1.800E-02.05210.052   43.65170.83-.005616       b      0       X      0                R  5R  5     d65774549271613 6 6    78.0   66.0
 7213137.221255 1.342E-26 2.063E-02.05170.051   26.98890.74-.007100       b      0       X      0                R  4Q  5     d68675349271512 1 2    11.0   11.0
 7213137.433783 1.181E-26 1.657E-02.05210.052   42.54070.83-.005616       b      0       X      0                R  5R  5     d68774549271613 6 6    13.0   11.0
 7113138.204776 7.995E-24 2.129E-02.05180.051   42.22400.81-.006011       b      0       X      0                R  5Q  6     d68774549311613 6 6    13.0   13.0
 7113138.228629 8.090E-29 2.154E-07.05300.053   42.20010.72-.006450       b      0       X      0                R  5S  4     q6766534928 7 4 1 2    13.0    9.0
 7313138.844561 3.096E-27 2.264E-02.05180.051   41.66230.81-.006011       b      0       X      0                R  5Q  6     d65774549271613 6 6    78.0   78.0
 7313139.012290 2.696E-27 1.872E-02.04970.049   60.39170.73-.006100       b      0       X      0                R  6R  6     d65665349271512 1 2    90.0   78.0
 7213139.424814 1.495E-26 2.078E-02.05180.051   40.54970.81-.006011       b      0       X      0                R  5Q  6     d68774549271613 6 6    13.0   13.0
 7213139.533321 1.309E-26 1.723E-02.04970.049   58.83130.73-.006100       b      0       X      0                R  6R  6     d68675349271512 1 2    15.0   13.0
 7113140.567365 7.320E-24 1.805E-02.04990.050   81.58050.85-.006020       b      0       X      0                R  7R  7     d68774549311613 6 6    17.0   15.0
 7313141.015833 3.307E-27 2.274E-02.04970.049   58.38820.73-.007000       b      0       X      0                R  6Q  7     d65665349271512 1 2    90.0   90.0
 7313141.078239 2.860E-27 1.927E-02.04990.050   79.92010.85-.006020       b      0       X      0                R  7R  7     d65774549271613 6 6   102.0   90.0
 7213141.537876 1.601E-26 2.088E-02.04970.049   56.82670.73-.007000       b      0       X      0                R  6Q  7     d68675349271512 1 2    15.0   15.0
 7213141.544196 1.392E-26 1.774E-02.04990.050   77.83530.85-.006020       b      0       X      0                R  7R  7     d68774549271613 6 6    17.0   15.0
 7113142.540871 9.660E-29 2.360E-07.05070.051   79.60700.73-.007100       b      0       X      0                R  7S  6     q6766534928 7 4 1 2    17.0   13.0
 7113142.583253 8.771E-24 2.143E-02.05020.050   79.56460.77-.006552       b      0       X      0                R  7Q  8     d68774549311613 6 6    17.0   17.0
 7313143.052803 2.931E-27 1.970E-02.04830.048  102.23610.74-.006200       b      0       X      0                R  8R  8     d65665349271512 1 2   114.0  102.0
 7313143.094530 3.419E-27 2.282E-02.05020.050   77.90380.77-.006552       b      0       X      0                R  7Q  8     d65774549271613 6 6   102.0  102.0
 7213143.466215 1.431E-26 1.814E-02.04830.048   99.55210.74-.006200       b      0       X      0                R  8R  8     d68675349271512 1 2    19.0   17.0
 7213143.560972 1.660E-26 2.096E-02.05020.050   75.81850.77-.006552       b      0       X      0                R  7Q  8     d68774549271613 6 6    17.0   17.0
 7113144.540706 7.412E-24 1.878E-02.04850.049  130.43750.81-.006726       b      0       X      0                R  9R  9     d68774549311613 6 6    21.0   19.0
 7313144.935767 2.918E-27 2.005E-02.04850.049  127.33870.81-.006726       b      0       X      0                R  9R  9     d65774549271613 6 6   126.0  114.0
 7313145.080890 3.437E-27 2.288E-02.04830.048  100.20800.74-.007500       b      0       X      0                R  8Q  9     d65665349271512 1 2   114.0  114.0
 7213145.299173 1.429E-26 1.846E-02.04850.049  123.98090.81-.006726       b      0       X      0                R  9R  9     d68774549271613 6 6    21.0   19.0
 7213145.494324 1.675E-26 2.103E-02.04830.048   97.52400.74-.007500       b      0       X      0                R  8Q  9     d68675349271512 1 2    19.0   19.0
 7113146.486181 9.890E-29 2.482E-07.04910.049  128.49200.74-.007300       b      0       X      0                R  9S  8     q6766534928 7 4 1 2    21.0   17.0
 7113146.580469 8.571E-24 2.150E-02.04830.049  128.39770.80-.006816       b      0       X      0                R  9Q 10     d68774549311613 6 6    21.0   21.0
 7313146.726900 2.831E-27 2.035E-02.04730.047  155.22710.72-.006400       b      0       X      0                R 10R 10     d65665349271512 1 2   138.0  126.0
 7313146.974969 3.369E-27 2.293E-02.04830.049  125.29950.80-.006816       b      0       X      0                R  9Q 10     d65774549271613 6 6   126.0  126.0
 7213147.042852 1.391E-26 1.873E-02.04730.047  151.12070.72-.006400       b      0       X      0                R 10R 10     d68675349271512 1 2    23.0   21.0
 7213147.337980 1.647E-26 2.107E-02.04830.049  121.94210.80-.006816       b      0       X      0                R  9Q 10     d68774549271613 6 6    21.0   21.0
 7113147.744293 6.090E-30 1.930E-08.05630.055    2.08430.71-.005100       b      0       X      0                T  1S  2     q6766534928 7 4 1 2     9.0    5.0
 7113148.135160 6.748E-24 1.926E-02.04740.048  190.77480.75-.007062       b      0       X      0                R 11R 11     d68774549311613 6 6    25.0   23.0
 7113148.410735 3.848E-29 2.034E-02.02170.027 2956.33740.63-.010500       b      0       X      0                R 45R 45     d48774549311613 6 6    93.0   91.0
 7313148.425962 2.682E-27 2.059E-02.04740.048  185.90020.75-.007062       b      0       X      0                R 11R 11     d65774549271613 6 6   150.0  138.0
 7213148.697023 1.323E-26 1.895E-02.04740.048  180.97050.75-.007062       b      0       X      0                R 11R 11     d68774549271613 6 6    25.0   23.0
 7313148.776717 3.227E-27 2.297E-02.04730.047  153.17730.72-.007550       b      0       X      0                R 10Q 11     d65665349271512 1 2   138.0  138.0
 7213149.091892 1.583E-26 2.111E-02.04730.047  149.07160.72-.007550       b      0       X      0                R 10Q 11     d68675349271512 1 2    23.0   23.0
 7313150.032699 2.486E-27 2.080E-02.04630.046  219.35660.70-.006900       b      0       X      0                R 12R 12     d65665349271512 1 2   162.0  150.0
 7113150.056906 9.090E-29 2.571E-07.04780.048  188.85310.73-.007500       b      0       X      0                R 11S 10     q6766534928 7 4 1 2    25.0   21.0
 7113150.196592 7.623E-24 2.155E-02.04690.048  188.71340.79-.007173       b      0       X      0                R 11Q 12     d68774549311613 6 6    25.0   25.0
 7213150.261448 1.232E-26 1.914E-02.04630.046  213.52910.70-.006900       b      0       X      0                R 12R 12     d68675349271512 1 2    27.0   25.0
 7313150.486015 3.026E-27 2.301E-02.04690.048  183.84010.79-.007173       b      0       X      0                R 11Q 12     d65774549271613 6 6   150.0  150.0
 7213150.755942 1.491E-26 2.115E-02.04690.048  178.91150.79-.007173       b      0       X      0                R 11Q 12     d68774549271613 6 6    25.0   25.0
 7113150.781491 4.001E-29 2.091E-02.02170.027 2953.96660.63-.010000       b      0       X      0                R 45Q 46     d48774549311613 6 6    93.0   93.0
 7113151.348627 5.617E-24 1.961E-02.04530.047  262.58270.80-.007426       b      0       X      0                R 13R 13     d68774549311613 6 6    29.0   27.0
 7313151.546846 2.258E-27 2.098E-02.04530.047  255.59520.80-.007426       b      0       X      0                R 13R 13     d65774549271613 6 6   174.0  162.0
 7213151.735875 1.124E-26 1.931E-02.04530.047  248.79540.80-.007426       b      0       X      0                R 13R 13     d68774549271613 6 6    29.0   27.0
 7113151.753866 1.259E-28 2.039E-02.02230.027 2703.84430.63-.010500       b      0       X      0                R 43R 43     d48774549311613 6 6    89.0   87.0
 7313152.102694 2.781E-27 2.304E-02.04630.046  217.28660.70-.007400       b      0       X      0                R 12Q 13     d65665349271512 1 2   162.0  162.0
 7213152.329972 1.376E-26 2.117E-02.04630.046  211.46060.70-.007400       b      0       X      0                R 12Q 13     d68675349271512 1 2    27.0   27.0
 7313152.968124 2.011E-27 2.113E-02.04530.045  294.61440.66-.007200       b      0       X      0                R 14R 14     d65665349271512 1 2   186.0  174.0
 7213153.120040 1.007E-26 1.946E-02.04530.045  286.76790.66-.007200       b      0       X      0                R 14R 14     d68675349271512 1 2    31.0   29.0
 7113153.248882 7.620E-29 2.636E-07.04680.047  260.68240.72-.007400       b      0       X      0                R 13S 12     q6766534928 7 4 1 2    29.0   25.0
 7113153.430441 6.242E-24 2.158E-02.04600.046  260.50090.72-.007494       b      0       X      0                R 13Q 14     d68774549311613 6 6    29.0   29.0
 7313153.626551 2.507E-27 2.307E-02.04600.046  253.51550.72-.007494       b      0       X      0                R 13Q 14     d65774549271613 6 6   174.0  174.0
 7213153.813788 1.246E-26 2.119E-02.04600.046  246.71750.72-.007494       b      0       X      0                R 13Q 14     d68774549271613 6 6    29.0   29.0
 7113154.107010 1.310E-28 2.098E-02.02230.027 2701.49120.63-.010000       b      0       X      0                R 43Q 44     d48774549311613 6 6    89.0   89.0
 7113154.178797 4.317E-24 1.986E-02.04410.045  345.84950.73-.007789       b      0       X      0                R 15R 15     d68774549311613 6 6    33.0   31.0
 7313154.296244 1.758E-27 2.127E-02.04410.045  336.41280.73-.007789       b      0       X      0                R 15R 15     d65774549271613 6 6   198.0  186.0
 7213154.413669 8.847E-27 1.958E-02.04410.045  327.44520.73-.007789       b      0       X      0                R 15R 15     d68774549271613 6 6    33.0   31.0
 7113154.652777 3.894E-28 2.043E-02.02280.028 2462.41300.63-.010500       b      0       X      0                R 41R 41     d48774549311613 6 6    85.0   83.0
 7313155.057353 2.218E-27 2.308E-02.04530.045  292.52520.66-.007400       b      0       X      0                R 14Q 15     d65665349271512 1 2   186.0  186.0
 7213155.207169 1.109E-26 2.123E-02.04530.045  284.68080.66-.007400       b      0       X      0                R 14Q 15     d68675349271512 1 2    31.0   31.0
 7313155.530903 1.510E-27 2.140E-02.04390.044  380.98870.65-.007300       b      0       X      0                R 16R 16     d65665349271512 1 2   210.0  198.0
 7213155.616477 7.641E-27 1.969E-02.04390.044  370.82580.65-.007300       b      0       X      0                R 16R 16     d68675349271512 1 2    35.0   33.0
 7113156.058877 5.880E-29 2.681E-07.04580.046  343.96940.67-.007400       b      0       X      0                R 15S 14     q6766534928 7 4 1 2    33.0   29.0
 7113156.280183 4.739E-24 2.158E-02.04420.046  343.74810.74-.007671       b      0       X      0                R 15Q 16     d68774549311613 6 6    33.0   33.0
 7313156.394846 1.929E-27 2.311E-02.04420.046  334.31420.74-.007671       b      0       X      0                R 15Q 16     d65774549271613 6 6   198.0  198.0
 7213156.509873 9.695E-27 2.125E-02.04420.046  325.34900.74-.007671       b      0       X      0                R 15Q 16     d68774549271613 6 6    33.0   33.0
 7113156.623154 3.082E-24 2.004E-02.04210.043  440.56180.71-.008015       b      0       X      0                R 17R 17     d68774549311613 6 6    37.0   35.0
 7313156.671788 1.274E-27 2.150E-02.04210.043  428.34040.71-.008015       b      0       X      0                R 17R 17     d65774549271613 6 6   222.0  210.0
 7213156.728166 6.488E-27 1.979E-02.04210.043  416.90800.71-.008015       b      0       X      0                R 17R 17     d68774549271613 6 6    37.0   35.0
 7113156.988305 4.059E-28 2.106E-02.02280.028 2460.07740.63-.010000       b      0       X      0                R 41Q 42     d48774549311613 6 6    85.0   85.0
 7113157.113169 1.138E-27 2.046E-02.02340.029 2232.08280.63-.010500       b      0       X      0                R 39R 39     d58774549311613 6 6    81.0   79.0
 7313157.638754 1.648E-27 2.312E-02.04390.044  378.88090.65-.007500       b      0       X      0                R 16Q 17     d65665349271512 1 2   210.0  210.0
 7313157.718570 1.057E-27 2.160E-02.04260.042  478.46600.64-.007400       b      0       X      0                R 18R 18     d65665349271512 1 2   234.0  222.0
 7213157.721639 8.332E-27 2.126E-02.04390.044  368.72070.65-.007500       b      0       X      0                R 16Q 17     d68675349271512 1 2    35.0   35.0
 7213157.748425 5.418E-27 1.988E-02.04260.042  465.69000.64-.007400       b      0       X      0                R 18R 18     d68675349271512 1 2    39.0   37.0
 7113158.483902 4.210E-29 2.714E-07.04470.044  438.70100.65-.007400       b      0       X      0                R 17S 16     q6766534928 7 4 1 2    37.0   33.0
 7313158.670911 8.625E-28 2.168E-02.04080.042  531.36350.74-.008452       b      0       X      0                R 19R 19     d65774549271613 6 6   246.0  234.0
 7213158.676935 4.452E-27 1.996E-02.04080.042  517.17000.74-.008452       b      0       X      0                R 19R 19     d68774549271613 6 6    41.0   39.0
 7113158.678972 2.053E-24 2.019E-02.04080.042  546.70420.74-.008452       b      0       X      0                R 19R 19     d68774549311613 6 6    41.0   39.0
 7113158.743572 3.352E-24 2.158E-02.04230.044  438.44130.68-.008765       b      0       X      0                R 17Q 18     d68774549311613 6 6    37.0   37.0
 7313158.788783 1.385E-27 2.314E-02.04230.044  426.22340.68-.008765       b      0       X      0                R 17Q 18     d65774549271613 6 6   222.0  222.0
 7213158.842190 7.045E-27 2.128E-02.04230.044  414.79400.68-.008765       b      0       X      0                R 17Q 18     d68774549271613 6 6    37.0   37.0
 7113159.140492 3.143E-27 2.049E-02.02460.029 2012.89140.63-.010500       b      0       X      0                R 37R 37     d58774549311613 6 6    77.0   75.0
 7113159.431073 1.188E-27 2.113E-02.02340.029 2229.76490.63-.010000       b      0       X      0                R 39Q 40     d58774549311613 6 6    81.0   81.0
 7213159.513361 3.601E-27 2.003E-02.04090.041  571.34600.63-.007300       b      0       X      0                R 20R 20     d68675349271512 1 2    43.0   41.0
 7313159.528459 6.925E-28 2.176E-02.04090.041  587.03090.63-.007300       b      0       X      0                R 20R 20     d65665349271512 1 2   258.0  246.0
 7313159.844623 1.144E-27 2.314E-02.04260.042  476.34000.64-.008300       b      0       X      0                R 18Q 19     d65665349271512 1 2   234.0  234.0
 7213159.871230 5.861E-27 2.129E-02.04260.042  463.56720.64-.008300       b      0       X      0                R 18Q 19     d68675349271512 1 2    39.0   39.0
 7213160.257359 2.867E-27 2.009E-02.03890.040  628.21600.72-.008715       b      0       X      0                R 21R 21     d58774549271613 6 6    45.0   43.0
 7313160.290848 5.473E-28 2.183E-02.03890.040  645.46600.72-.008715       b      0       X      0                R 21R 21     d65774549271613 6 6   270.0  258.0
 7113160.343311 1.279E-24 2.030E-02.03890.040  664.25950.72-.008715       b      0       X      0                R 21R 21     d68774549311613 6 6    45.0   43.0
 7113160.520958 2.820E-29 2.749E-07.04340.043  544.86220.65-.007800       b      0       X      0                R 19S 18     q6766534928 7 4 1 2    41.0   37.0
 7313160.738099 8.196E-27 4.382E+01.02570.030 1752.67620.50-.010500       b      0       X      0                R 35R 35     d58774549311613 6 6   438.0  426.0
 7113160.739952 8.455E-27 2.103E-02.02570.030 1804.87450.50-.010500       b      0       X      0                R 35R 35     d58774549291613 6 6    73.0   71.0
 7213160.746420 2.534E-29 2.062E-02.02570.030 1705.85160.50-.010500       b      0       X      0                R 35R 35     d57774549271613 6 6    73.0   71.0
 7313160.805948 9.306E-28 2.316E-02.04000.041  529.22850.71-.009723       b      0       X      0                R 19Q 20     d65774549271613 6 6   246.0  246.0
 7213160.808452 4.799E-27 2.130E-02.04000.041  515.03850.71-.009723       b      0       X      0                R 19Q 20     d68774549271613 6 6    41.0   41.0
 7113160.818044 2.215E-24 2.157E-02.04000.041  544.56510.71-.009723       b      0       X      0                R 19Q 20     d68774549311613 6 6    41.0   41.0
 7213160.908572 2.248E-27 2.015E-02.03890.040  687.77770.63-.008700       b      0       X      0                R 22R 22     d57675349271512 1 2    47.0   45.0
 7313160.957702 4.257E-28 2.189E-02.03890.040  706.66640.63-.008700       b      0       X      0                R 22R 22     d65665349271512 1 2   282.0  270.0
 7213161.339436 3.892E-29 2.059E-02.02720.031 1611.54210.63-.010200       b      0       X      0                R 34R 34     d57675349271512 1 2    71.0   69.0
 7313161.353397 6.514E-30 2.236E-02.02720.031 1655.78480.63-.010200       b      0       X      0                R 34R 34     d55665349271512 1 2   426.0  414.0
 7113161.440760 3.287E-27 2.120E-02.02460.029 2010.59110.63-.010000       b      0       X      0                R 37Q 38     d58774549311613 6 6    77.0   77.0
 7213161.466631 1.736E-27 2.020E-02.03480.038  750.02890.77-.008908       b      0       X      0                R 23R 23     d57774549271613 6 6    49.0   47.0
 7313161.528632 3.261E-28 2.195E-02.03480.038  770.62980.77-.008908       b      0       X      0                R 23R 23     d65774549271613 6 6   294.0  282.0
 7113161.613020 7.468E-25 2.038E-02.03480.038  793.20870.77-.008908       b      0       X      0                R 23R 23     d68774549311613 6 6    49.0   47.0
 7213161.653533 3.869E-27 2.131E-02.04090.041  569.20590.63-.008900       b      0       X      0                R 20Q 21     d68675349271512 1 2    43.0   43.0
 7313161.672417 7.449E-28 2.317E-02.04090.041  584.88700.63-.008900       b      0       X      0                R 20Q 21     d65665349271512 1 2   258.0  258.0
 7213161.833911 5.899E-29 2.057E-02.02890.034 1519.88670.50-.004388       b      0       X      0                R 33R 33     d57774549271613 6 6    69.0   67.0
 7313161.867075 9.993E-30 2.234E-02.02890.034 1561.61900.50-.004388       b      0       X      0                R 33R 33     d55774549271613 6 6   414.0  402.0
 7113161.916510 2.017E-26 2.052E-02.02890.034 1608.06610.50-.004388       b      0       X      0                R 33R 33     d58774549311613 6 6    69.0   67.0
 7213161.931156 1.321E-27 2.025E-02.03650.038  814.96720.63-.009200       b      0       X      0                R 24R 24     d57675349271512 1 2    51.0   49.0
 7313162.003234 2.460E-28 2.201E-02.03650.038  837.35360.63-.009200       b      0       X      0                R 24R 24     d55665349271512 1 2   306.0  294.0
 7113162.166945 1.760E-29 2.769E-07.04170.042  662.43590.64-.008500       b      0       X      0                R 21S 20     q6766534928 7 4 1 2    45.0   41.0
 7213162.230363 8.817E-29 2.054E-02.02860.032 1430.88890.63-.010000       b      0       X      0                R 32R 32     d57675349271512 1 2    67.0   65.0
 7313162.279680 1.512E-29 2.232E-02.02860.032 1470.18240.63-.010000       b      0       X      0                R 32R 32     d55665349271512 1 2   402.0  390.0
 7213162.301753 9.906E-28 2.030E-02.03500.030  882.59010.18-.007214       b      0       X      0                R 25R 25     d57774549271613 6 6    53.0   51.0
