SoundingID	longitude	latitude	quality_flag	o2a_intercept(a)	o2a_slope(b)	wco2_intercept(a)	wco2_slope(b)	sco2_intercept(a)	sco2_slope(b)	xco2 (unmodified retrieval)	xco2 (uperturb retrieval)	xco2 (L2)
2015062217255971	-57.45147705	0.639519691	1	0.161343638	0.149674926	0.270325902	-0.188573574	0.0	0.0	397.9042950866069	401.8031678205894	395.4115906
2015062217255972	-57.45989227	0.63315928	1	0.195017096	0.302474937	0.322008863	-0.159310534	0.0	0.0	398.9206488211775	401.89228814484426	398.4255981
2015062217260003	-57.47263336	0.646924198	1	-0.003049768	-0.037561869	-0.082339937	0.01313196	0.0	0.0	396.4826981723547	395.45204160912806	392.7309265
2015062217260176	-57.51984024	0.728911757	1	0.247628408	0.786477224	0.565499124	-0.626871232	0.0	0.0	400.2156893209654	414.08012237566015	397.2729797
2015062217260206	-57.52407837	0.749010324	1	0.184917824	0.741541866	0.378438224	-0.27395542	0.0	0.0	398.7948396458238	410.12775229745483	395.8892822
2015062217260431	-57.51173019	0.921515822	1	0.061009804	0.291946907	0.129583814	-0.061361908	0.0	0.0	397.9302585340692	402.73587052811445	395.5285645
2015062217260432	-57.52011871	0.915124178	1	0.042923246	0.74087186	0.10642587	0.067642287	0.0	0.0	395.88658678008954	403.7625140880386	392.9850464
2015062217260438	-57.57175064	0.878042758	1	0.150202211	0.02489889	0.430198679	-0.70655133	0.0	0.0	398.1712332770541	410.06969780991875	395.6134338
2015062217260731	-57.55055237	1.102942467	0	0.118322538	0.485625392	0.275073474	-0.244232164	0.0	0.0	395.96000079724496	403.9850246254532	393.0166016
2015062217260732	-57.55891418	1.096526504	1	0.203344984	0.184274914	0.392243525	-0.38667043	0.0	0.0	390.2144801212522	398.040151998791	386.7481384
2015062217260772	-57.5632019	1.116672039	1	-0.013608993	0.124396248	-0.057779033	-0.100095388	0.0	0.0	398.10938489476433	401.7750965472525	396.124176
2015062217260773	-57.5716629	1.110286236	0	0.033023975	0.582558503	0.076727059	-0.10838155	0.0	0.0	397.64355829925097	406.804039965438	395.35495
2015062217260774	-57.5802002	1.103957653	0	0.026620012	0.514331996	0.045720785	0.134014898	0.0	0.0	398.04368953383863	400.8085508923147	395.5367737
2015062217260775	-57.58872604	1.097750902	1	0.043667548	0.495721705	0.083614836	0.027580344	0.0	0.0	398.59270667161275	402.26588780694925	395.9797974
2015062217255007	-57.3794136	0.017780306	1	0.121091146	0.107355004	0.175780057	-0.119864071	0.0	0.0	395.3338541510522	398.2537813107306	392.4277344
2015062217255531	-57.39608002	0.377224565	1	0.124389753	0.056582276	0.227477441	-0.139311956	0.0	0.0	395.2978983492264	398.618906358283	391.831665
2015062217255573	-57.41728592	0.384774745	0	0.031998905	0.329762678	0.047323994	0.038020263	0.0	0.0	397.93105102191123	401.13576098284153	394.8684387
2015062217255574	-57.42590714	0.378543049	1	0.024439564	0.282488352	0.031665484	0.064508788	0.0	0.0	391.2434692649265	392.6143527887471	387.5925598
2015062217255603	-57.42149353	0.404933333	1	0.113164307	0.415530706	0.361205034	-0.656614681	0.0	0.0	397.8573423852131	414.4848704428553	394.7479248
2015062217255604	-57.43011475	0.398698956	0	0.040021035	0.493138503	0.086589632	-0.090968885	0.0	0.0	402.4584221359861	408.0620483466544	397.4069824
2015062217255634	-57.4343605	0.41888079	0	0.179554704	0.500954107	0.506497309	-0.892893804	0.0	0.0	400.9178648394842	418.68934872636214	397.8805542
2015062217255635	-57.44297028	0.412767887	0	0.053928177	0.348765002	0.074068526	0.008449409	0.0	0.0	401.86705488913356	402.65487333386716	396.5178223
2015062217255672	-57.42145157	0.451598078	1	0.103828743	-0.139819181	0.118054191	-0.40938738	0.0	0.0	398.18899204160664	404.50166677204714	396.4693909
2015062217255673	-57.42999268	0.445302695	0	0.086416659	0.263833625	0.121263995	-0.116353762	0.0	0.0	400.8676302630494	404.94177616353363	398.477356
2015062217255674	-57.43861008	0.439065307	0	0.062588589	0.30107442	0.076916717	0.020779591	0.0	0.0	401.7137120298321	402.7114196728301	397.7443237
2015062217255675	-57.44721985	0.432949752	1	0.038716872	0.27106932	0.035493894	0.109367631	0.0	0.0	398.9748336710422	398.6682249965953	396.4460144
2015062217255702	-57.42570877	0.471788019	0	0.076825922	-0.041834278	0.101867636	-0.239328277	0.0	0.0	403.0421019838503	404.06894590433023	398.0661926
2015062217255703	-57.43424606	0.465489984	0	0.010440485	0.387996079	0.035742202	0.109329382	0.0	0.0	402.7340775739527	403.13427461004767	398.2788696
2015062217255704	-57.44286346	0.459249943	0	0.008894421	0.321268674	0.027172059	0.059305133	0.0	0.0	403.29418828004333	403.39832908754613	398.7966309
2015062217255705	-57.45146561	0.453131735	0	0.010651482	0.299078817	0.020391048	0.139525063	0.0	0.0	402.17473854224954	400.89784567503057	398.6343079
2015062217255732	-57.42995834	0.491977096	0	-0.002482372	0.010852616	-0.030763239	0.114975583	0.0	0.0	399.9089741573473	399.78613662030455	397.3725281
2015062217255733	-57.43849564	0.485676408	0	0.023858369	0.373278293	0.044354491	0.144959501	0.0	0.0	nan	402.52976146661445	398.6828308
2015062217255734	-57.44710541	0.479433656	1	0.017029786	0.274009321	0.034397501	0.0527277	0.0	0.0	399.9008160419532	401.463370967208	397.3354797
2015062217255735	-57.45571136	0.473312736	1	0.018840827	0.208313775	0.023504862	0.121259584	0.0	0.0	402.8613621994346	400.30924061630105	398.2389526
2015062217255736	-57.4643898	0.467234582	1	0.029032683	0.16629691	0.023058172	0.189979722	0.0	0.0	396.9838595776616	394.80778388048276	394.2331848
2015062217253306	-57.15270996	-1.004019856	1	0.243082262	-0.303112931	0.178030653	-0.166777242	0.0	0.0	399.48812979215364	398.296149359478	398.0546875
2015062217253332	-57.12176514	-0.959974647	0	0.102016791	0.088824984	0.051382402	0.20771505	0.0	0.0	403.08542501320403	395.7063519769133	398.1476135
2015062217253333	-57.13047028	-0.966109395	1	0.093256586	0.083468177	0.044832162	0.230226216	0.0	0.0	400.05303867432485	395.17762833012085	397.2767029
2015062217253335	-57.14801788	-0.978138149	0	0.040967365	0.345616793	0.033677853	0.219442287	0.0	0.0	400.3828267815209	397.5094482272192	396.9403687
2015062217253336	-57.15686035	-0.984047055	1	0.034329411	0.287113786	0.029838006	0.188989897	0.0	0.0	401.2642215395687	399.4170475167623	399.3703308
2015062217253372	-57.12592316	-0.939991891	0	-0.003789941	0.045208594	-0.024278166	0.167017574	0.0	0.0	400.3374906512046	396.83701985948534	398.1945801
2015062217253373	-57.13462448	-0.946129084	0	0.018460699	0.202211056	0.015641482	0.192477185	0.0	0.0	401.51500625582645	399.3394608462252	399.1462402
2015062217253374	-57.1434021	-0.952206731	1	0.012647565	0.374990676	0.02460055	0.226498209	0.0	0.0	403.95187295968003	401.47087390780416	399.9565125
2015062217253375	-57.15216827	-0.958162665	0	0.013421261	0.366251894	0.018644281	0.263170004	0.0	0.0	399.74179289945585	397.8707202711203	397.528717
2015062217253376	-57.16101074	-0.964074075	1	0.019982884	0.256648885	0.018596336	0.181994553	0.0	0.0	399.0097396136422	397.4016183834621	397.8188477
2015062217253377	-57.16989136	-0.969926238	1	0.01494648	0.260068368	0.017330378	0.160691907	0.0	0.0	400.121900475893	400.0964072178543	398.9592896
2015062217253378	-57.17882156	-0.975724757	1	0.011450384	0.21278487	0.013313138	0.173292853	0.0	0.0	401.9955034369408	397.8973630762222	398.3303223
2015062217253404	-57.1475563	-0.932228684	1	0.024811715	-0.132935419	-0.007370364	0.045801115	0.0	0.0	nan	396.7757243605855	398.7926025
2015062217253405	-57.15631866	-0.938186824	0	0.01732594	0.349514052	0.027219951	0.209151356	0.0	0.0	398.61602245565786	398.6910004662578	399.6600952
2015062217253406	-57.16516495	-0.944091737	0	0.010571327	0.360874448	0.027827426	0.132590781	0.0	0.0	nan	nan	398.1802368
2015062217253408	-57.1829834	-0.955727041	1	0.007886112	0.292270387	0.021276473	0.12355784	0.0	0.0	399.28794330457885	399.5002729609955	396.9325256
2015062217253432	-57.13429642	-0.899930656	1	0.044923498	-0.627238614	-0.057942862	0.316855039	0.0	0.0	397.09919793501194	382.5481950904364	394.7325134
2015062217253434	-57.15177917	-0.912134826	1	0.026123294	-0.211130508	-0.02977311	0.077797954	0.0	0.0	399.57177611485776	395.43670405014785	397.7374878
2015062217253435	-57.16054535	-0.918085456	0	0.037467662	0.164204891	0.022721494	0.136618183	0.0	0.0	nan	400.1603334801414	399.5887146
2015062217253437	-57.17827606	-0.929838538	1	-0.00954005	0.326292755	-0.006618367	0.216900218	0.0	0.0	396.63514015412693	395.52113966405216	395.4089355
2015062217253438	-57.18720627	-0.93563199	1	-0.005489498	0.229527819	0.000797741	0.128876094	0.0	0.0	396.2261463824778	395.9404044262646	394.4138794
2015062217253474	-57.15600967	-0.892029524	1	0.456460001	-2.062715002	0.505697766	-1.508905999	0.0	0.0	399.06554143053864	nan	397.6140137
