 31 3902.139200 3.274E-26 6.487E-02.07370.081 1611.00140.740.000000          1 1 3          0 1 0 25 14 11       26 14 12      4452504969 5 2 3 0    51.0   53.0
 31 3902.148660 1.599E-26 5.001E-03.07420.104 1153.74020.780.000000          0 0 5          0 0 1 17  2 15       16  1 16      4465504169 6 2 4 0    35.0   33.0
 31 3902.180420 1.372E-25 2.807E-03.06970.089  743.92840.820.000000          0 0 4          0 0 0 36  6 30       37  7 31      4465505059 6 2 4 0    73.0   75.0
 31 3902.189940 1.003E-26 1.069E-02.07440.091 1448.34830.790.000000          3 1 1          0 0 1 21  9 12       22  8 15      4465504169 6 2 4 0    43.0   45.0
 31 3902.190000 8.268E-26 7.921E-02.07210.082 1498.33380.770.000000          1 1 3          0 1 0 30 11 20       31 11 21      4455504169 5 2 3 0    61.0   63.0
 31 3902.212760 8.631E-26 1.522E-02.06810.086 1265.72640.760.000000          0 0 4          0 0 0 53  3 51       54  2 52      4442205059 8 2 1 0   107.0  109.0
 31 3902.241160 3.578E-26 1.074E-03.07200.081  764.54350.800.000000          0 0 4          0 0 0 27 11 17       27 12 16      4455505059 6 2 4 0    55.0   55.0
 31 3902.274750 2.985E-26 5.230E-04.06950.093  728.31570.830.000000          0 0 4          0 0 0 39  2 38       40  3 37      4465505059 6 2 4 0    79.0   81.0
 31 3902.334300 2.171E-26 2.233E-03.07190.101 1002.40090.790.000000          0 1 4          0 1 0 25  2 24       26  1 25      4465504169 6 2 4 0    51.0   53.0
 31 3902.444040 1.463E-25 4.237E-03.06950.088  836.80280.830.000000          0 0 4          0 0 0 40  5 35       41  6 36      4465505059 6 2 4 0    81.0   83.0
 31 3902.455100 3.160E-26 3.593E-04.08180.091  366.74660.770.000000          3 1 0          0 0 0 10  9  1       11 10  2      4465505059 6 2 4 0    21.0   23.0
 31 3902.570300 1.963E-25 8.795E-02.07090.091 1373.18360.800.000000          1 1 3          0 1 0 35  6 29       36  6 30      4455504169 5 2 3 0    71.0   73.0
 31 3902.751300 1.065E-25 8.169E-02.07180.085 1459.18680.770.000000          1 1 3          0 1 0 31 10 21       32 10 22      4455504169 5 2 3 0    63.0   65.0
 31 3902.761400 2.303E-25 8.610E-02.07070.094 1341.63770.810.000000          1 1 3          0 1 0 36  4 33       37  4 34      4455504169 5 2 3 0    73.0   75.0
 31 3902.766730 3.149E-26 3.940E-04.07390.088  543.18780.790.000000          0 0 4          0 0 0 22  9 13       23 10 14      4465505059 6 2 4 0    45.0   47.0
 31 3902.822760 7.283E-26 4.838E-04.07490.094  393.80360.790.000000          3 1 0          0 0 0 20  7 13       21  8 14      4465505059 6 2 4 0    41.0   43.0
 31 3902.835550 2.347E-26 8.819E-03.06950.070 1392.48430.760.000000          0 0 4          0 0 0 46 12 34       45 13 33      4442205059 8 2 1 0    93.0   91.0
 31 3902.846490 4.112E-26 1.147E-03.07230.081  741.86940.790.000000          0 0 4          0 0 0 26 11 15       26 12 14      4455505059 6 2 4 0    53.0   53.0
 31 3902.849780 8.817E-26 1.153E-03.07180.089  593.56830.800.000000          0 0 4          0 0 0 27  8 20       28  9 19      4465505059 6 2 4 0    55.0   57.0
 31 3902.851730 5.692E-26 4.385E-04.07800.093  366.73680.780.000000          3 1 0          0 0 0 15  8  8       16  9  7      4465505059 6 2 4 0    31.0   33.0
 31 3902.860680 6.982E-26 4.854E-04.07250.094  448.02760.790.000000          3 1 0          0 0 0 25  6 20       26  7 19      4465505059 6 2 4 0    51.0   53.0
 31 3902.912050 4.240E-26 1.413E-02.07730.103 1166.76740.780.000000          0 0 5          0 0 1 17  3 14       16  2 15      4465504169 6 2 4 0    35.0   33.0
 31 3902.931000 1.885E-25 4.890E-02.06670.096 1266.45550.820.000000          3 2 0          0 1 0 36  0 36       37  1 37      4465504169 6 2 4 0    73.0   75.0
 31 3902.968590 1.417E-26 7.358E-04.07180.080  935.49240.820.000000          3 1 0          0 0 0 36 10 26       36 11 25      4445505059 8 2 4 0    73.0   73.0
 31 3902.988030 3.495E-26 5.898E-02.06960.093 1662.64780.820.000000          0 0 5          0 0 1 38  4 35       37  3 34      4465504169 6 2 4 0    77.0   75.0
 31 3903.048500 1.786E-25 8.677E-02.07110.090 1383.90750.790.000000          1 1 3          0 1 0 34  7 28       35  7 29      4455504169 5 2 3 0    69.0   71.0
 31 3903.093700 6.635E-26 7.536E-02.07260.080 1519.31230.760.000000          1 1 3          0 1 0 28 12 17       29 12 18      4455504169 5 2 3 0    57.0   59.0
 31 3903.165200 1.318E-25 8.382E-02.07150.087 1427.01710.780.000000          1 1 3          0 1 0 32  9 24       33  9 25      4455504169 5 2 3 0    65.0   67.0
 31 3903.220900 3.160E-26 1.532E-02.06950.093 1411.32110.830.000000          3 2 0          0 1 0 39  3 37       40  2 38      4465504169 6 2 4 0    79.0   81.0
 31 3903.222900 1.065E-25 3.541E-02.06970.094 1317.47360.820.000000          0 1 4          0 1 0 36  4 32       37  3 35      4465504169 6 2 4 0    73.0   75.0
 31 3903.242400 1.566E-25 8.552E-02.07130.089 1401.89540.780.000000          1 1 3          0 1 0 33  8 25       34  8 26      4455504169 5 2 3 0    67.0   69.0
 31 3903.246500 2.893E-26 1.427E-02.06540.093 1425.03870.830.000000          3 2 0          0 1 0 41  1 41       42  0 42      4465504969 6 2 4 0    83.0   85.0
 31 3903.246500 5.649E-26 2.449E-02.06690.094 1388.26830.830.000000          3 2 0          0 1 0 39  2 38       40  1 39      4465504169 6 2 4 0    79.0   81.0
 31 3903.402920 2.729E-26 3.280E-04.07270.087  357.50250.770.000000          3 1 0          0 0 0  9  9  1       10 10  0      4455505059 7 2 4 0    19.0   21.0
 31 3903.469260 4.648E-26 1.213E-03.07270.081  720.03350.790.000000          0 0 4          0 0 0 25 11 15       25 12 14      4455505059 6 2 4 0    51.0   51.0
 31 3903.524780 9.573E-26 6.130E-03.06910.086 1028.37630.760.000000          0 0 4          0 0 0 46  4 42       47  5 43      4445205059 8 2 1 0    93.0   95.0
 31 3903.588930 2.637E-26 8.433E-03.06970.071 1354.76590.760.000000          0 0 4          0 0 0 45 12 34       44 13 31      4442205059 8 2 1 0    91.0   89.0
 31 3903.599400 2.064E-26 5.291E-02.07490.082 1638.09560.730.000000          1 1 3          0 1 0 22 15  8       23 15  9      4452504169 5 2 3 0    45.0   47.0
 31 3903.622000 4.958E-26 7.020E-02.07330.081 1549.64300.750.000000          1 1 3          0 1 0 26 13 14       27 13 15      4452504169 5 2 3 0    53.0   55.0
 31 3903.647420 1.812E-26 8.356E-04.07220.080  905.27860.820.000000          3 1 0          0 0 0 35 10 26       35 11 25      4445505059 8 2 4 0    71.0   71.0
 31 3903.793500 3.394E-26 6.302E-02.07410.081 1589.25950.740.000000          1 1 3          0 1 0 24 14 11       25 14 12      4452504169 5 2 3 0    49.0   51.0
 31 3903.795200 1.461E-25 3.827E-02.06790.096 1262.60370.820.000000          3 2 0          0 1 0 35  2 34       36  1 35      4465504169 6 2 4 0    71.0   73.0
 31 3903.805700 9.591E-26 3.649E-02.07040.094 1356.07590.820.000000          1 1 3          0 1 0 38  2 37       39  2 38      4455504169 5 2 3 0    77.0   79.0
 31 3903.807530 1.440E-25 2.095E-03.07060.090  643.34490.810.000000          0 0 4          0 0 0 31  7 25       32  8 24      4465505059 6 2 4 0    63.0   65.0
 31 3903.827100 2.354E-25 8.936E-02.07090.093 1338.94160.800.000000          1 1 3          0 1 0 35  5 30       36  5 31      4455504169 5 2 3 0    71.0   73.0
 31 3903.851250 5.286E-26 4.080E-04.07870.093  353.29240.780.000000          3 1 0          0 0 0 14  8  6       15  9  7      4465505059 6 2 4 0    29.0   31.0
 31 3903.870620 4.868E-26 3.832E-04.07110.094  503.49690.800.000000          3 1 0          0 0 0 29  5 25       30  6 24      4465505059 6 2 4 0    59.0   61.0
 31 3903.897440 1.522E-25 3.824E-03.06950.089  802.30940.830.000000          0 0 4          0 0 0 39  5 35       40  6 34      4465505059 6 2 4 0    79.0   81.0
 31 3903.927340 7.075E-26 4.538E-04.07540.094  376.15790.780.000000          3 1 0          0 0 0 19  7 13       20  8 12      4465505059 6 2 4 0    39.0   41.0
 31 3903.992320 6.935E-26 4.515E-04.07290.095  426.17410.790.000000          3 1 0          0 0 0 24  6 18       25  7 19      4465505059 6 2 4 0    49.0   51.0
 31 3904.005600 7.617E-26 1.785E-02.06820.096 1233.86120.820.000000          3 2 0          0 1 0 34  1 33       35  2 34      4465504969 6 2 4 0    69.0   71.0
 31 3904.016800 8.985E-26 7.853E-02.07230.083 1472.41720.760.000000          1 1 3          0 1 0 29 11 18       30 11 19      4455504169 5 2 3 0    59.0   61.0
 31 3904.025090 1.182E-26 5.241E-03.08350.103 1099.69410.770.000000          3 1 1          0 0 1  9  4  5        8  3  6      4465504969 6 2 4 0    19.0   17.0
 31 3904.039000 3.548E-26 3.002E-03.07050.102  945.21290.790.000000          0 1 4          0 1 0 23  1 23       24  0 24      4465504169 6 2 4 0    47.0   49.0
 31 3904.049400 1.037E-25 3.460E-02.06990.093 1312.36560.820.000000          0 1 4          0 1 0 35  5 31       36  4 32      4465504169 6 2 4 0    71.0   73.0
 31 3904.085810 2.661E-26 2.984E-04.07000.093  608.46860.820.000000          3 1 0          0 0 0 34  4 30       35  5 31      4465505059 6 2 4 0    69.0   71.0
 31 3904.090800 5.147E-26 1.262E-03.07300.082  699.03610.790.000000          0 0 4          0 0 0 24 11 13       24 12 12      4455505059 6 2 4 0    49.0   49.0
 31 3904.095250 4.478E-26 1.542E-02.07600.102 1195.55790.780.000000          0 0 5          0 0 1 19  3 16       18  2 17      4465504169 6 2 4 0    39.0   37.0
 31 3904.148760 1.545E-25 2.796E-03.06990.090  712.82210.820.000000          0 0 4          0 0 0 35  6 30       36  7 29      4465505059 6 2 4 0    71.0   73.0
 31 3904.262370 2.463E-26 2.414E-04.06820.095  580.76420.820.000000          0 0 4          0 0 0 34  1 33       35  4 32      4465505059 6 2 4 0    69.0   71.0
 31 3904.302810 2.951E-26 8.069E-03.06960.071 1317.88090.840.000000          0 0 4          0 0 0 44 12 32       43 13 31      4462505059 6 2 4 0    89.0   87.0
 31 3904.334550 2.602E-26 3.104E-04.07440.089  523.86670.790.000000          0 0 4          0 0 0 21  9 13       22 10 12      4465505059 6 2 4 0    43.0   45.0
 31 3904.351800 2.276E-26 9.366E-04.07250.081  875.90180.810.000000          3 1 0          0 0 0 34 10 24       34 11 23      4445505059 8 2 4 0    69.0   69.0
 31 3904.425800 3.872E-26 1.666E-02.06570.093 1391.77040.830.000000          3 2 0          0 1 0 40  0 40       41  1 41      4465504969 6 2 4 0    81.0   83.0
 31 3904.508040 3.932E-26 5.179E-02.06990.094 1600.52110.820.000000          0 0 5          0 0 1 36  4 33       35  3 32      4465504169 6 2 4 0    73.0   71.0
 31 3904.552600 1.479E-25 4.921E-02.07070.095 1317.47360.810.000000          1 1 3          0 1 0 36  3 34       37  3 35      4455504169 5 2 3 0    73.0   75.0
 31 3904.568600 2.207E-25 8.796E-02.07110.092 1343.00040.790.000000          1 1 3          0 1 0 34  6 29       35  6 30      4455504169 5 2 3 0    69.0   71.0
 31 3904.583000 1.166E-25 8.118E-02.07210.085 1432.43190.770.000000          1 1 3          0 1 0 30 10 21       31 10 22      4455504169 5 2 3 0    61.0   63.0
 31 3904.584240 8.119E-26 9.837E-04.07210.089  570.04870.800.000000          0 0 4          0 0 0 26  8 18       27  9 19      4465505059 6 2 4 0    53.0   55.0
 31 3904.592770 1.519E-26 6.321E-03.08260.103 1107.16690.770.000000          3 1 1          0 0 1 10  4  7        9  3  6      4465504169 6 2 4 0    21.0   19.0
 31 3904.670000 1.892E-25 4.379E-02.06700.096 1237.05050.820.000000          3 2 0          0 1 0 35  1 35       36  0 36      4465504169 6 2 4 0    71.0   73.0
 31 3904.671520 3.010E-26 3.014E-04.07020.094  579.06120.810.000000          3 1 0          0 0 0 33  4 30       34  5 29      4465505059 6 2 4 0    67.0   69.0
 31 3904.712340 3.741E-26 7.601E-03.06810.085 1294.63360.760.000000          0 0 4          0 0 0 53  4 50       54  3 51      4442205059 8 2 1 0   107.0  109.0
 31 3904.715730 5.600E-26 1.299E-03.07340.082  678.87720.790.000000          0 0 4          0 0 0 23 11 13       23 12 12      4455505059 6 2 4 0    47.0   47.0
 31 3904.799800 1.321E-26 4.250E-03.07300.103 1181.55340.780.000000          0 0 5          0 0 1 19  2 17       18  1 18      4465504169 6 2 4 0    39.0   37.0
 31 3904.824790 7.666E-26 1.955E-03.06950.091  815.37100.830.000000          0 0 4          0 0 0 41  3 39       42  4 38      4465505059 6 2 4 0    83.0   85.0
 31 3904.838540 4.879E-26 3.806E-04.07940.093  340.68810.770.000000          3 1 0          0 0 0 13  8  6       14  9  5      4465505059 6 2 4 0    27.0   29.0
 31 3904.853400 7.112E-26 7.448E-02.07300.080 1495.06630.750.000000          1 1 3          0 1 0 27 12 15       28 12 16      4455504969 5 2 3 0    55.0   57.0
 31 3904.983510 7.261E-26 1.230E-02.06820.085 1253.25180.760.000000          0 0 4          0 0 0 52  3 49       53  4 50      4442205059 8 2 1 0   105.0  107.0
 31 3904.994040 3.276E-26 7.693E-03.06960.072 1281.82960.840.000000          0 0 4          0 0 0 43 12 32       42 13 29      4462505059 6 2 4 0    87.0   85.0
 31 3904.997200 2.463E-25 7.080E-02.07090.096 1281.60240.800.000000          1 1 3          0 1 0 35  2 33       36  2 34      4455504169 5 2 3 0    71.0   73.0
